timestamp,Temperature,Humidity,PM2.5,PM10,NO2,CO,SO2,AQI
2025-07-21 05:00:00,24.2,68.8,27.2,40.7,19.8,0.85,9.9,82.5
2025-07-21 06:00:00,31.4,72.5,37.8,,23.0,0.96,8.1,106.0
2025-07-21 07:00:00,27.8,73.8,55.7,92.9,32.9,1.25,8.6,150.2
2025-07-21 08:00:00,29.4,68.6,33.6,79.0,39.0,1.11,17.9,96.2
2025-07-21 09:00:00,27.6,59.3,24.7,43.2,36.4,1.24,13.4,77.1
2025-07-21 10:00:00,27.6,48.9,22.6,52.4,30.9,,18.5,72.6
2025-07-21 11:00:00,30.9,55.6,24.5,44.2,27.3,0.68,11.1,76.7
2025-07-21 12:00:00,36.4,54.9,15.7,38.1,23.8,0.7,13.0,57.9
2025-07-21 13:00:00,35.0,45.8,20.9,29.6,21.9,0.74,6.0,69.0
2025-07-21 14:00:00,36.0,48.5,11.7,47.7,25.2,0.58,11.7,48.8
2025-07-21 15:00:00,36.5,47.6,18.2,43.0,28.5,0.93,12.3,63.2
2025-07-21 16:00:00,33.6,55.3,18.9,42.8,21.4,0.77,18.3,64.7
2025-07-21 17:00:00,37.1,58.9,16.9,41.5,20.5,0.82,,60.5
2025-07-21 18:00:00,32.3,,39.8,77.9,36.3,1.2,8.1,111.0
2025-07-21 19:00:00,35.3,53.6,65.2,118.8,,0.88,9.4,155.2
2025-07-21 20:00:00,32.2,62.6,54.9,97.5,32.8,1.13,,148.8
2025-07-21 21:00:00,26.4,63.2,28.6,37.2,,0.94,11.7,85.5
2025-07-21 22:00:00,27.2,,63.0,124.6,29.2,0.68,13.9,154.0
2025-07-21 23:00:00,23.9,76.5,39.6,97.1,25.5,0.94,16.1,110.5
2025-07-22 00:00:00,28.8,64.8,20.6,62.3,24.5,0.69,,68.4
2025-07-22 01:00:00,25.6,73.4,29.5,76.9,,0.95,,87.4
2025-07-22 02:00:00,20.7,75.8,56.8,95.6,10.4,0.86,9.0,150.7
2025-07-22 03:00:00,25.8,70.6,28.9,,14.8,0.7,,86.1
2025-07-22 04:00:00,24.1,74.4,20.7,74.5,23.8,1.16,16.6,68.6
2025-07-22 05:00:00,22.7,75.1,21.1,53.0,31.7,0.87,10.9,69.4
2025-07-22 06:00:00,29.8,69.7,64.9,106.7,23.1,0.85,14.4,155.0
2025-07-22 07:00:00,27.7,68.4,52.9,,23.3,1.41,8.8,143.8
2025-07-22 08:00:00,28.1,63.6,26.4,102.3,33.6,1.05,10.2,80.8
2025-07-22 09:00:00,29.2,64.0,,80.8,31.3,1.56,13.1,81.4
2025-07-22 10:00:00,28.3,55.7,18.5,,14.9,1.04,12.7,63.9
2025-07-22 11:00:00,29.9,52.4,19.0,44.5,29.4,1.19,13.7,65.0
2025-07-22 12:00:00,36.1,51.6,48.2,101.1,24.0,1.04,12.2,132.0
2025-07-22 13:00:00,33.4,55.5,23.2,39.1,29.1,0.69,14.3,73.9
2025-07-22 14:00:00,34.9,39.7,22.3,80.6,28.8,0.91,9.7,72.0
2025-07-22 15:00:00,30.9,43.5,35.4,49.4,7.9,1.14,20.7,100.0
2025-07-22 16:00:00,32.2,59.8,37.1,52.6,27.5,,16.7,104.2
2025-07-22 17:00:00,35.5,51.0,61.7,139.2,30.5,1.05,13.6,153.3
2025-07-22 18:00:00,34.3,49.5,28.3,113.7,,0.88,13.3,84.8
2025-07-22 19:00:00,36.0,58.0,33.5,67.6,39.7,1.3,12.4,95.9
2025-07-22 20:00:00,34.0,53.0,,113.5,32.9,1.04,11.4,92.5
2025-07-22 21:00:00,29.5,49.5,35.1,71.9,25.8,0.87,17.1,99.4
2025-07-22 22:00:00,29.7,64.9,,22.1,25.8,1.08,14.5,53.8
2025-07-22 23:00:00,26.9,62.3,35.7,61.3,19.3,0.75,9.7,100.8
2025-07-23 00:00:00,30.6,69.0,45.8,89.1,,0.86,12.5,126.0
2025-07-23 01:00:00,28.0,72.0,34.9,67.2,20.5,0.65,14.4,98.9
2025-07-23 02:00:00,25.5,72.3,13.1,37.6,22.5,0.74,13.5,52.4
2025-07-23 03:00:00,25.4,63.5,56.9,109.8,13.1,0.63,,150.8
2025-07-23 04:00:00,28.1,71.7,45.2,112.2,16.1,1.12,8.9,124.5
2025-07-23 05:00:00,26.8,72.6,60.4,93.2,29.0,0.69,15.4,152.6
2025-07-23 06:00:00,29.6,61.5,41.2,73.6,38.8,0.98,13.0,114.5
2025-07-23 07:00:00,23.1,58.4,29.6,44.5,32.8,1.21,10.5,87.6
2025-07-23 08:00:00,29.6,57.8,118.9,208.0,48.4,1.07,21.1,183.4
2025-07-23 09:00:00,29.0,63.7,33.2,52.7,37.3,1.21,14.8,95.3
2025-07-23 10:00:00,34.8,46.9,49.2,100.4,26.7,1.01,12.0,134.5
2025-07-23 11:00:00,35.6,58.1,32.2,53.3,,1.14,11.0,93.2
2025-07-23 12:00:00,33.6,53.5,46.5,110.3,18.8,0.96,16.1,127.8
2025-07-23 13:00:00,37.4,48.3,25.2,42.1,28.0,1.02,17.3,78.2
2025-07-23 14:00:00,38.4,41.0,58.5,,26.8,0.94,9.5,151.6
2025-07-23 15:00:00,35.1,44.0,43.5,81.0,6.7,0.42,8.7,120.2
2025-07-23 16:00:00,39.8,,52.2,96.2,25.6,0.68,,142.0
2025-07-23 17:00:00,34.3,55.9,29.3,77.7,45.3,1.15,11.3,87.0
2025-07-23 18:00:00,33.1,46.4,29.4,58.7,31.7,0.81,8.0,87.2
2025-07-23 19:00:00,34.2,59.7,38.3,75.2,33.4,1.28,10.3,107.2
2025-07-23 20:00:00,30.6,60.3,20.8,43.0,39.9,1.3,9.4,68.8
2025-07-23 21:00:00,30.2,60.0,43.7,72.6,,1.18,10.0,120.8
2025-07-23 22:00:00,31.5,59.4,35.2,76.0,34.0,0.7,15.3,99.6
2025-07-23 23:00:00,27.5,63.1,62.5,102.7,22.7,,15.1,153.7
2025-07-24 00:00:00,23.1,77.6,45.1,,,0.9,22.7,124.2
2025-07-24 01:00:00,26.4,71.3,,61.8,32.2,0.86,6.2,104.8
2025-07-24 02:00:00,23.8,78.2,21.8,49.2,28.4,0.83,14.9,70.9
2025-07-24 03:00:00,26.7,73.2,47.1,,36.9,0.75,16.7,129.2
2025-07-24 04:00:00,26.6,69.3,44.7,98.6,28.2,0.47,7.1,123.3
2025-07-24 05:00:00,28.6,73.3,25.5,44.7,27.3,1.18,3.6,78.8
2025-07-24 06:00:00,28.3,79.3,63.2,111.6,,1.06,8.4,154.1
2025-07-24 07:00:00,29.7,,22.4,41.6,31.7,1.14,7.8,72.2
2025-07-24 08:00:00,27.4,,49.8,79.6,27.3,1.22,10.3,136.0
2025-07-24 09:00:00,31.6,61.0,61.1,95.7,38.1,1.33,16.9,153.0
2025-07-24 10:00:00,35.2,49.6,26.5,37.1,27.7,0.67,6.3,81.0
2025-07-24 11:00:00,31.1,46.6,50.2,72.1,33.0,0.57,10.5,137.0
2025-07-24 12:00:00,37.1,49.3,43.0,,19.8,0.42,11.6,119.0
2025-07-24 13:00:00,33.2,51.3,49.0,96.8,18.3,0.72,16.7,134.0
2025-07-24 14:00:00,33.1,52.8,24.9,49.2,26.0,0.83,12.8,77.6
2025-07-24 15:00:00,,40.1,44.6,77.4,26.3,0.83,13.4,123.0
2025-07-24 16:00:00,36.3,51.7,,54.4,29.5,0.56,13.8,80.6
2025-07-24 17:00:00,36.2,49.0,27.7,56.2,30.4,0.78,9.5,83.5
2025-07-24 18:00:00,31.6,51.5,43.9,71.1,44.7,1.5,12.3,121.2
2025-07-24 19:00:00,33.4,56.9,22.5,42.7,23.2,1.15,13.4,72.4
2025-07-24 20:00:00,29.9,65.6,61.1,125.0,31.1,1.07,10.5,153.0
2025-07-24 21:00:00,27.0,61.5,33.3,47.8,32.1,1.19,8.3,95.5
2025-07-24 22:00:00,26.8,56.3,26.2,50.2,28.5,1.11,13.5,80.3
2025-07-24 23:00:00,26.0,65.1,35.4,54.5,23.7,0.89,10.1,100.0
2025-07-25 00:00:00,27.5,72.7,23.4,36.2,17.2,0.88,15.8,74.4
2025-07-25 01:00:00,28.0,74.8,28.4,49.0,2.8,0.56,6.2,85.0
2025-07-25 02:00:00,22.2,74.9,26.8,58.1,,0.88,14.8,81.6
2025-07-25 03:00:00,25.7,69.4,25.8,,26.4,0.93,13.1,79.5
2025-07-25 04:00:00,22.8,64.8,32.1,45.0,32.5,1.0,14.1,92.9
2025-07-25 05:00:00,26.9,73.3,16.0,22.0,9.9,0.72,7.2,58.5
2025-07-25 06:00:00,25.2,62.4,27.5,91.0,20.8,1.13,9.1,83.1
2025-07-25 07:00:00,25.4,69.5,58.0,112.6,31.2,1.24,16.6,151.4
2025-07-25 08:00:00,30.3,66.6,41.4,84.6,22.9,1.03,16.1,115.0
2025-07-25 09:00:00,28.8,57.7,77.8,131.3,29.8,1.22,20.9,161.8
2025-07-25 10:00:00,30.7,,30.3,53.1,35.7,0.75,,89.1
2025-07-25 11:00:00,,55.0,20.4,48.3,,0.54,12.6,67.9
2025-07-25 12:00:00,35.4,48.4,20.6,61.6,35.1,0.71,14.2,68.4
2025-07-25 13:00:00,36.0,42.7,39.6,138.6,18.6,0.84,12.8,110.5
2025-07-25 14:00:00,34.8,,34.6,114.6,31.4,0.71,11.3,98.3
2025-07-25 15:00:00,31.9,48.3,100.7,206.2,,0.52,,173.8
2025-07-25 16:00:00,37.2,55.2,34.0,51.5,38.7,0.98,9.9,97.0
2025-07-25 17:00:00,33.0,45.7,55.2,115.7,34.2,0.98,16.6,149.5
2025-07-25 18:00:00,32.6,56.9,55.5,87.4,39.1,0.92,6.5,150.1
2025-07-25 19:00:00,37.1,48.3,27.4,73.8,29.7,1.16,11.4,82.9
2025-07-25 20:00:00,29.9,50.2,81.8,155.1,30.2,1.01,6.0,163.9
2025-07-25 21:00:00,31.5,58.5,46.3,82.6,34.7,1.01,13.1,127.2
2025-07-25 22:00:00,29.8,58.4,39.5,58.7,32.5,0.85,14.3,110.2
2025-07-25 23:00:00,28.3,59.2,36.3,89.5,18.1,0.92,14.5,102.2
2025-07-26 00:00:00,27.0,78.2,38.3,78.2,30.2,0.59,7.8,107.2
2025-07-26 01:00:00,26.4,68.1,32.1,62.8,21.4,0.23,14.5,92.9
2025-07-26 02:00:00,25.7,83.1,29.5,62.7,24.2,0.47,10.2,87.4
2025-07-26 03:00:00,24.9,67.0,27.3,38.3,22.8,0.46,9.7,82.7
2025-07-26 04:00:00,28.2,63.0,36.8,109.5,9.4,0.68,7.3,103.5
2025-07-26 05:00:00,,76.8,17.9,66.5,33.1,0.67,6.6,62.6
2025-07-26 06:00:00,28.5,64.9,54.2,134.6,34.8,0.94,13.8,147.0
2025-07-26 07:00:00,29.1,66.7,,48.7,23.8,0.82,10.5,86.8
2025-07-26 08:00:00,30.1,56.3,17.1,73.1,43.8,0.69,10.5,60.9
2025-07-26 09:00:00,32.2,59.8,79.6,,27.5,0.87,11.2,162.7
2025-07-26 10:00:00,31.1,50.0,30.7,46.5,24.5,0.86,12.4,90.0
2025-07-26 11:00:00,28.8,53.6,43.5,69.7,19.3,0.61,7.7,120.2
2025-07-26 12:00:00,33.4,49.1,26.9,57.5,18.8,0.8,12.3,81.8
2025-07-26 13:00:00,32.3,50.8,23.1,45.0,35.4,0.56,10.0,73.7
2025-07-26 14:00:00,33.4,51.5,103.4,180.7,27.0,0.64,18.7,175.3
2025-07-26 15:00:00,32.5,49.2,45.4,76.3,21.8,0.67,14.3,125.0
2025-07-26 16:00:00,33.9,,47.0,73.9,18.4,0.54,12.5,129.0
2025-07-26 17:00:00,33.1,49.1,29.5,52.7,21.4,0.71,2.8,87.4
2025-07-26 18:00:00,28.8,49.3,39.4,60.6,26.8,0.94,3.3,110.0
2025-07-26 19:00:00,33.9,56.4,23.9,35.8,21.9,1.03,6.1,75.4
2025-07-26 20:00:00,35.7,56.3,24.6,44.5,30.2,1.23,20.6,76.9
2025-07-26 21:00:00,31.2,59.6,19.2,32.5,37.1,0.67,15.8,65.4
2025-07-26 22:00:00,28.3,65.1,34.8,59.6,32.2,0.89,11.5,98.7
2025-07-26 23:00:00,27.4,60.8,33.2,51.9,5.3,0.78,15.9,95.3
2025-07-27 00:00:00,25.6,75.6,42.0,,20.9,0.8,14.1,116.5
2025-07-27 01:00:00,25.8,69.1,28.7,43.8,2.4,0.51,17.7,85.7
2025-07-27 02:00:00,25.1,72.2,43.8,116.0,26.8,0.57,10.7,121.0
2025-07-27 03:00:00,23.3,71.8,39.1,73.5,19.5,0.52,13.2,109.2
2025-07-27 04:00:00,28.5,74.9,49.6,90.4,36.7,0.6,,135.5
2025-07-27 05:00:00,22.7,72.1,19.0,58.8,24.3,,,65.0
2025-07-27 06:00:00,27.9,68.2,11.8,30.1,15.4,0.75,13.2,49.2
2025-07-27 07:00:00,27.3,73.2,27.1,40.3,15.1,1.01,10.8,82.3
2025-07-27 08:00:00,32.5,47.1,27.2,41.0,28.5,0.74,14.6,82.5
2025-07-27 09:00:00,30.7,66.2,36.3,67.3,28.5,0.45,13.8,102.2
2025-07-27 10:00:00,30.6,61.5,53.6,,19.6,0.72,13.6,145.5
2025-07-27 11:00:00,32.0,44.8,69.1,125.9,19.3,0.63,12.2,157.2
2025-07-27 12:00:00,33.6,56.2,47.6,94.9,14.1,0.7,6.5,130.5
2025-07-27 13:00:00,32.0,54.9,45.7,87.9,21.6,0.71,13.4,125.8
2025-07-27 14:00:00,33.3,51.2,38.9,72.9,16.5,0.36,,108.8
2025-07-27 15:00:00,31.4,40.2,23.8,,16.4,0.27,7.6,75.2
2025-07-27 16:00:00,33.0,51.8,47.9,109.0,12.9,1.18,17.3,131.2
2025-07-27 17:00:00,34.5,54.6,36.0,89.6,38.8,1.09,7.7,101.5
2025-07-27 18:00:00,34.1,48.7,88.8,183.0,21.5,1.13,13.8,167.6
2025-07-27 19:00:00,28.5,56.2,48.5,89.5,35.8,1.2,18.1,132.8
2025-07-27 20:00:00,31.0,55.1,,62.0,26.5,0.97,13.3,94.4
2025-07-27 21:00:00,31.1,64.4,17.9,26.6,27.7,0.92,13.3,62.6
2025-07-27 22:00:00,28.4,61.5,31.6,99.5,21.8,0.52,7.6,91.9
2025-07-27 23:00:00,26.2,63.1,48.0,93.8,16.7,0.69,17.5,131.5
2025-07-28 00:00:00,25.6,68.3,60.2,116.4,23.4,0.87,11.6,152.5
2025-07-28 01:00:00,24.6,63.7,34.0,77.8,16.9,1.1,13.6,97.0
2025-07-28 02:00:00,23.9,70.9,42.1,94.7,38.8,0.35,13.3,116.8
2025-07-28 03:00:00,25.3,73.8,21.0,46.6,22.7,1.21,8.9,69.2
2025-07-28 04:00:00,29.8,75.9,57.8,97.9,,0.96,15.8,151.3
2025-07-28 05:00:00,24.2,71.6,66.5,134.7,31.8,0.92,17.1,155.8
2025-07-28 06:00:00,25.8,61.3,8.9,9.7,32.7,0.93,17.5,37.1
2025-07-28 07:00:00,27.4,72.8,45.4,83.3,36.8,1.0,4.0,125.0
2025-07-28 08:00:00,27.3,70.3,38.2,91.4,25.3,0.85,11.5,107.0
2025-07-28 09:00:00,32.2,60.6,24.8,56.1,,1.01,8.5,77.4
2025-07-28 10:00:00,26.6,53.1,29.5,,13.9,0.99,16.3,87.4
2025-07-28 11:00:00,31.4,51.3,62.9,124.3,18.0,0.8,16.5,153.9
2025-07-28 12:00:00,35.2,50.5,26.8,70.6,28.9,0.89,16.9,81.6
2025-07-28 13:00:00,33.7,51.0,35.6,160.3,46.2,0.85,10.3,103.2
2025-07-28 14:00:00,33.2,46.9,17.8,38.3,40.2,0.56,17.2,62.4
2025-07-28 15:00:00,35.9,43.7,40.7,63.4,37.2,0.64,14.3,113.3
2025-07-28 16:00:00,,,22.5,44.5,19.0,0.92,11.5,72.4
2025-07-28 17:00:00,34.8,50.9,32.6,63.5,39.7,0.67,17.6,94.0
2025-07-28 18:00:00,31.9,46.3,24.7,53.0,36.6,1.39,15.1,77.1
2025-07-28 19:00:00,33.4,55.5,23.6,73.9,26.5,1.36,3.7,74.8
2025-07-28 20:00:00,30.5,57.7,24.7,79.5,49.2,1.06,6.1,77.1
2025-07-28 21:00:00,31.5,56.4,22.9,74.7,27.0,0.89,9.4,73.3
2025-07-28 22:00:00,31.7,69.1,22.4,28.4,42.0,0.84,12.9,72.2
2025-07-28 23:00:00,22.3,66.7,34.0,76.5,31.0,0.81,18.4,97.0
2025-07-29 00:00:00,26.7,67.4,19.7,42.2,20.8,0.65,17.6,66.5
2025-07-29 01:00:00,22.2,70.0,31.1,70.5,13.9,0.89,11.1,90.8
2025-07-29 02:00:00,,73.8,33.1,117.8,27.4,,12.1,95.1
2025-07-29 03:00:00,24.1,71.6,59.6,104.0,34.8,0.78,6.7,152.2
2025-07-29 04:00:00,26.7,71.2,68.3,142.6,26.1,1.0,16.1,156.8
2025-07-29 05:00:00,25.6,75.7,61.5,143.6,34.3,1.16,13.5,153.2
2025-07-29 06:00:00,24.9,61.4,27.5,84.9,28.6,0.64,11.3,83.1
2025-07-29 07:00:00,25.7,59.7,41.9,72.6,29.0,1.26,10.0,116.2
2025-07-29 08:00:00,31.9,67.0,30.7,65.4,32.7,0.92,14.5,90.0
2025-07-29 09:00:00,31.9,72.1,39.0,75.6,36.5,0.8,14.1,109.0
2025-07-29 10:00:00,35.2,61.3,37.0,67.2,25.1,0.72,13.6,104.0
2025-07-29 11:00:00,32.6,63.3,28.9,52.8,21.8,0.92,,86.1
2025-07-29 12:00:00,34.1,49.3,18.3,76.9,13.3,0.58,15.0,63.5
2025-07-29 13:00:00,33.8,46.4,17.2,69.6,26.5,0.7,12.0,61.1
2025-07-29 14:00:00,34.3,50.7,22.0,38.5,,0.84,17.8,71.4
2025-07-29 15:00:00,32.9,52.8,19.9,54.7,15.2,0.56,5.3,66.9
2025-07-29 16:00:00,35.0,41.9,45.7,100.8,24.4,0.79,16.6,125.8
2025-07-29 17:00:00,32.8,48.5,49.0,77.1,31.9,0.91,13.5,134.0
2025-07-29 18:00:00,34.4,51.4,32.6,65.7,38.5,1.07,12.9,94.0
2025-07-29 19:00:00,32.8,50.6,42.7,88.3,42.4,1.38,11.9,118.3
2025-07-29 20:00:00,31.9,54.1,47.5,82.9,36.8,1.22,12.5,130.2
2025-07-29 21:00:00,33.4,64.2,38.6,63.5,24.8,1.05,10.5,108.0
2025-07-29 22:00:00,28.6,65.5,27.3,42.5,31.0,0.84,11.6,82.7
2025-07-29 23:00:00,29.0,70.0,48.5,88.8,19.6,0.47,6.1,132.8
2025-07-30 00:00:00,30.6,70.2,19.6,43.0,20.2,0.59,11.2,66.2
2025-07-30 01:00:00,28.3,66.0,26.9,46.3,,0.92,11.5,81.8
2025-07-30 02:00:00,27.5,73.7,14.0,29.1,21.2,0.84,12.7,54.3
2025-07-30 03:00:00,24.4,,24.5,51.2,31.9,0.81,10.2,76.7
2025-07-30 04:00:00,25.6,70.0,28.7,47.3,29.2,0.81,16.9,85.7
2025-07-30 05:00:00,23.0,,45.0,128.0,31.2,0.86,12.2,124.0
2025-07-30 06:00:00,27.5,65.4,25.3,81.0,38.0,0.64,13.7,78.4
2025-07-30 07:00:00,28.0,66.5,48.1,83.1,,0.95,9.9,131.8
2025-07-30 08:00:00,28.8,60.8,28.6,110.7,35.2,1.21,11.8,85.5
2025-07-30 09:00:00,32.1,55.6,14.6,15.4,31.6,1.23,14.0,55.6
2025-07-30 10:00:00,28.9,62.6,31.2,57.4,31.3,0.95,16.7,91.0
2025-07-30 11:00:00,35.8,53.4,39.2,90.9,28.5,0.86,15.6,109.5
2025-07-30 12:00:00,35.3,48.9,54.5,115.4,12.9,1.18,8.8,147.8
2025-07-30 13:00:00,34.2,44.2,68.9,118.0,35.0,0.53,12.0,157.1
2025-07-30 14:00:00,34.5,39.0,28.0,45.3,20.9,,14.0,84.2
2025-07-30 15:00:00,36.0,46.9,32.6,72.3,27.4,1.24,7.4,94.0
2025-07-30 16:00:00,37.9,41.5,61.6,111.6,31.2,0.76,8.3,153.3
2025-07-30 17:00:00,34.5,53.2,42.4,88.1,31.2,0.81,11.6,117.5
2025-07-30 18:00:00,33.8,51.7,,76.8,26.5,0.97,,106.2
2025-07-30 19:00:00,32.5,61.8,15.4,27.0,38.6,,21.7,57.3
2025-07-30 20:00:00,34.9,58.0,48.7,85.0,35.3,1.15,9.6,133.2
2025-07-30 21:00:00,29.3,56.4,45.4,91.2,31.1,1.02,15.7,125.0
2025-07-30 22:00:00,28.6,53.7,20.9,79.4,26.0,0.78,14.7,69.0
2025-07-30 23:00:00,30.4,70.0,42.2,63.1,31.3,0.83,14.0,117.0
2025-07-31 00:00:00,26.8,62.0,56.9,106.1,37.9,0.94,7.8,150.8
2025-07-31 01:00:00,27.9,68.4,23.4,,39.2,1.16,12.8,74.4
2025-07-31 02:00:00,23.3,80.0,38.4,59.1,31.1,0.54,23.3,107.5
2025-07-31 03:00:00,24.6,75.1,14.6,44.8,30.4,1.12,13.3,55.6
2025-07-31 04:00:00,28.1,73.5,29.7,58.9,12.9,0.97,11.7,87.8
2025-07-31 05:00:00,24.3,75.1,23.8,66.4,27.1,0.84,10.3,75.2
2025-07-31 06:00:00,26.2,73.0,58.3,120.2,32.4,0.79,8.5,151.5
2025-07-31 07:00:00,28.0,73.9,46.3,70.6,16.2,0.92,14.2,127.2
2025-07-31 08:00:00,26.7,60.1,48.5,89.3,50.3,1.02,15.3,132.8
2025-07-31 09:00:00,29.2,58.1,24.4,38.2,32.1,1.19,16.8,76.5
2025-07-31 10:00:00,31.5,52.3,26.6,56.2,21.8,0.96,8.4,81.2
2025-07-31 11:00:00,32.6,53.8,44.4,76.0,17.8,1.07,12.1,122.5
2025-07-31 12:00:00,36.1,50.9,30.1,50.2,27.2,0.76,14.6,88.7
2025-07-31 13:00:00,37.4,40.8,73.6,129.7,28.4,0.76,4.3,159.6
2025-07-31 14:00:00,33.1,45.1,39.0,67.3,35.9,0.59,14.1,109.0
2025-07-31 15:00:00,35.2,55.2,36.3,50.0,18.9,0.97,6.3,102.2
2025-07-31 16:00:00,36.2,49.6,24.4,54.0,27.4,0.8,8.1,76.5
2025-07-31 17:00:00,37.4,,57.3,109.1,30.0,0.71,14.1,151.0
2025-07-31 18:00:00,35.0,50.9,33.6,,32.1,0.98,,96.2
2025-07-31 19:00:00,33.1,44.6,91.1,144.7,31.5,0.97,7.6,168.8
2025-07-31 20:00:00,32.6,56.3,45.8,83.8,51.2,1.28,20.3,126.0
2025-07-31 21:00:00,31.3,65.2,27.4,48.5,38.4,0.96,5.9,82.9
2025-07-31 22:00:00,26.9,57.2,22.3,36.3,28.6,0.91,17.5,72.0
2025-07-31 23:00:00,27.9,69.7,33.0,,29.3,1.03,14.4,94.9
2025-08-01 00:00:00,28.0,67.5,27.1,56.2,,0.67,16.4,82.3
2025-08-01 01:00:00,23.9,78.0,17.3,24.5,22.1,1.13,22.0,61.3
2025-08-01 02:00:00,24.1,81.8,13.5,27.4,20.2,0.63,12.0,53.2
2025-08-01 03:00:00,23.2,77.9,41.9,62.6,25.5,0.35,18.3,116.2
2025-08-01 04:00:00,19.2,91.5,40.8,69.6,35.4,1.17,3.7,113.5
2025-08-01 05:00:00,24.4,75.4,32.8,65.7,46.7,,18.6,94.4
2025-08-01 06:00:00,25.7,73.1,122.4,195.1,30.1,1.4,12.2,185.3
2025-08-01 07:00:00,25.1,74.5,41.1,70.3,27.4,1.2,13.7,114.2
2025-08-01 08:00:00,25.1,66.8,107.8,204.7,40.9,1.43,12.0,177.6
2025-08-01 09:00:00,26.9,60.3,34.5,54.6,35.4,0.87,12.4,98.1
2025-08-01 10:00:00,31.5,58.9,36.8,69.9,41.5,1.03,5.6,103.5
2025-08-01 11:00:00,,65.3,48.3,89.0,29.7,1.02,18.3,132.2
2025-08-01 12:00:00,35.0,57.5,20.1,41.3,31.9,1.11,13.6,67.3
2025-08-01 13:00:00,30.3,65.6,11.2,,24.5,0.98,,46.7
2025-08-01 14:00:00,35.2,53.7,34.2,73.2,29.6,0.86,15.3,97.4
2025-08-01 15:00:00,32.3,59.1,36.9,124.9,18.6,0.88,8.3,103.8
2025-08-01 16:00:00,32.3,58.5,44.2,94.9,28.3,0.95,18.6,122.0
2025-08-01 17:00:00,32.1,54.8,31.9,,28.9,1.09,16.7,92.5
2025-08-01 18:00:00,33.6,54.6,51.4,96.0,41.3,1.14,6.2,140.0
2025-08-01 19:00:00,,52.8,50.7,86.5,39.5,1.46,14.9,138.2
2025-08-01 20:00:00,29.8,67.2,30.5,71.7,29.4,1.08,9.2,89.5
2025-08-01 21:00:00,28.5,73.5,37.5,57.1,38.4,1.2,14.7,105.2
2025-08-01 22:00:00,28.3,62.7,56.1,109.0,33.8,0.93,15.4,150.4
2025-08-01 23:00:00,27.3,71.6,18.6,71.4,36.3,0.44,13.8,64.1
2025-08-02 00:00:00,27.5,72.7,29.6,82.5,20.3,0.97,16.9,87.6
2025-08-02 01:00:00,21.8,80.6,23.6,46.7,18.0,0.41,24.5,74.8
2025-08-02 02:00:00,23.9,77.4,36.3,79.3,15.8,0.75,15.1,102.2
2025-08-02 03:00:00,21.5,86.1,39.9,83.7,25.3,0.93,20.7,111.2
2025-08-02 04:00:00,23.7,77.2,63.0,150.7,25.5,0.67,17.5,154.0
2025-08-02 05:00:00,23.9,71.7,16.2,22.2,19.0,1.34,,59.0
2025-08-02 06:00:00,25.0,73.6,14.4,19.8,24.0,0.78,14.2,55.1
2025-08-02 07:00:00,24.6,,40.0,65.4,31.5,0.75,11.9,111.5
2025-08-02 08:00:00,24.4,,44.2,67.2,30.8,1.35,15.2,122.0
2025-08-02 09:00:00,24.5,65.6,30.0,50.1,29.5,0.76,,88.5
2025-08-02 10:00:00,29.7,66.6,36.4,69.7,36.7,0.9,8.5,102.5
2025-08-02 11:00:00,30.3,57.5,30.7,47.9,12.9,0.92,10.6,90.0
2025-08-02 12:00:00,30.8,57.5,38.8,107.1,19.6,,12.0,108.5
2025-08-02 13:00:00,,53.2,24.3,57.2,34.2,0.75,15.8,76.3
2025-08-02 14:00:00,31.8,51.7,53.6,149.6,,0.68,19.8,145.5
2025-08-02 15:00:00,36.5,61.9,20.4,59.4,16.2,1.34,10.0,67.9
2025-08-02 16:00:00,,52.3,54.3,112.1,27.1,1.12,10.9,147.2
2025-08-02 17:00:00,29.1,55.4,32.0,65.1,30.3,1.07,9.2,92.7
2025-08-02 18:00:00,32.4,64.2,79.6,180.6,39.2,1.1,10.3,162.7
2025-08-02 19:00:00,30.4,65.3,47.5,127.2,39.7,0.94,12.7,130.2
2025-08-02 20:00:00,24.1,72.6,32.0,47.2,,0.77,15.7,92.7
2025-08-02 21:00:00,25.8,69.9,30.6,103.2,28.8,0.97,13.7,89.7
2025-08-02 22:00:00,28.9,67.6,,94.5,29.2,0.92,13.2,145.5
2025-08-02 23:00:00,30.2,83.8,49.2,78.4,,0.28,18.7,134.5
2025-08-03 00:00:00,26.9,78.9,45.0,101.8,22.6,0.48,,124.0
2025-08-03 01:00:00,25.0,77.1,43.3,100.1,8.8,0.74,13.1,119.8
2025-08-03 02:00:00,23.8,79.4,,,23.4,0.59,14.4,66.7
2025-08-03 03:00:00,27.0,80.4,72.3,135.4,23.8,0.78,13.6,158.9
2025-08-03 04:00:00,,77.9,,60.8,18.8,0.65,13.2,88.2
2025-08-03 05:00:00,23.2,71.0,53.2,86.3,30.0,0.84,10.1,144.5
2025-08-03 06:00:00,21.1,84.1,21.2,41.0,33.6,1.12,8.7,69.7
2025-08-03 07:00:00,22.0,73.4,28.4,60.4,21.4,0.68,14.9,85.0
2025-08-03 08:00:00,30.0,71.5,30.7,76.6,39.8,1.02,10.5,90.0
2025-08-03 09:00:00,28.6,77.9,45.7,89.7,29.5,1.37,10.8,125.8
